ID	Disease	Item Type	Item Barcode	Item UUID	Classification	Category	Annotator	Date Created	Annotation
20159	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.exon.quantification.txt'.	
20160	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.gene.quantification.txt'.	
20161	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.spljxn.quantification.txt'.	
20140	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	03/20/2014	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.7.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8296-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
17873	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8296-01A-11R-2343-13.bcgsc.ca.1.2.0.snv.vcf'.	
17862	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8296-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.fa'.	
17851	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8296-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.vcf'.	
17830	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.exon.quantification.txt'.	
17831	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.gene.quantification.txt'.	
17832	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.spljxn.quantification.txt'.	
17811	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	10/04/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.6.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8296-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
16472	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8296-01A-11R-2343-13.bcgsc.ca.1.0.0.snv.vcf'.	
16461	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8296-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.fa'.	
16450	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8296-01A-11R-2343-13.bcgsc.ca.1.1.0.sv.vcf'.	
16429	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.exon.quantification.txt'.	
16430	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.gene.quantification.txt'.	
16431	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.spljxn.quantification.txt'.	
16410	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	07/12/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.5.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8296-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
16336	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	05/24/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.4.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.exon.quantification.txt'.	
16337	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	05/24/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.4.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.gene.quantification.txt'.	
16338	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	05/24/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.4.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.spljxn.quantification.txt'.	
16316	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	05/24/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.4.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8296-01A-11R-2343-13.bcgsc.ca.1.0.0.snv.vcf'.	
16317	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	05/24/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.4.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8296-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
16114	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	05/13/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.3.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.exon.quantification.txt'.	
16115	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	05/13/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.3.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.gene.quantification.txt'.	
16116	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	05/13/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.3.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.spljxn.quantification.txt'.	
16094	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	05/13/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.3.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8296-01A-11R-2343-13.bcgsc.ca.1.0.0.snv.vcf'.	
16095	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	05/13/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.3.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8296-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
16038	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	04/30/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.2.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8296-01A-11R-2343-13.bcgsc.ca.1.0.0.snv.vcf'.	
16039	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	04/30/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.2.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8296-01A-11R-2343-13.bcgsc.ca.1.0.0.indel.vcf'.	
16019	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	04/25/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.1.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.exon.quantification.txt'.	
16020	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	04/25/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.1.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.gene.quantification.txt'.	
16021	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	04/25/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.1.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.spljxn.quantification.txt'.	
15965	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	04/18/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.0.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.exon.quantification.txt'.	
15966	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	04/18/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.0.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.gene.quantification.txt'.	
15967	STAD	Aliquot	TCGA-BR-8296-01A-11R-2343-13	0d1267c5-ad37-4942-923f-f38c2b0d3127	CenterNotification	Item flagged DNU	DCC	04/18/2013	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.0.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8296-01A-11R-2343-13.spljxn.quantification.txt'.	
28954	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8676-01A-11R-2402-13.bcgsc.ca.v2.snv.vcf'.	
28955	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8676-01A-11R-2402-13.bcgsc.ca.v2.indel.vcf'.	
28928	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8676-01A-11R-2402-13.v2.exon.quantification.txt'.	
28929	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8676-01A-11R-2402-13.v2.gene.quantification.txt'.	
28930	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8676-01A-11R-2402-13.v2.spljxn.quantification.txt'.	
28903	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8676-01A-11R-2402-13.bcgsc.ca.1.2.0.snv.vcf'.	
28892	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8676-01A-11R-2402-13.bcgsc.ca.1.1.0.sv.fa'.	
28881	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8676-01A-11R-2402-13.bcgsc.ca.1.1.0.sv.vcf'.	
28862	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8676-01A-11R-2402-13.exon.quantification.txt'.	
28863	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8676-01A-11R-2402-13.gene.quantification.txt'.	
28864	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8676-01A-11R-2402-13.spljxn.quantification.txt'.	
28830	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	08/25/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.14.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8676-01A-11R-2402-13.bcgsc.ca.1.1.0.indel.vcf'.	
28692	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8676-01A-11R-2402-13.bcgsc.ca.v2.snv.vcf'.	
28693	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8676-01A-11R-2402-13.bcgsc.ca.v2.indel.vcf'.	
28666	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8676-01A-11R-2402-13.v2.exon.quantification.txt'.	
28667	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8676-01A-11R-2402-13.v2.gene.quantification.txt'.	
28668	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8676-01A-11R-2402-13.v2.spljxn.quantification.txt'.	
28641	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8676-01A-11R-2402-13.bcgsc.ca.1.2.0.snv.vcf'.	
28630	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8676-01A-11R-2402-13.bcgsc.ca.1.1.0.sv.fa'.	
28619	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8676-01A-11R-2402-13.bcgsc.ca.1.1.0.sv.vcf'.	
28600	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8676-01A-11R-2402-13.exon.quantification.txt'.	
28601	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8676-01A-11R-2402-13.gene.quantification.txt'.	
28602	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8676-01A-11R-2402-13.spljxn.quantification.txt'.	
28568	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/08/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.13.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8676-01A-11R-2402-13.bcgsc.ca.1.1.0.indel.vcf'.	
28560	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8676-01A-11R-2402-13.bcgsc.ca.v2.snv.vcf'.	
28561	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8676-01A-11R-2402-13.bcgsc.ca.v2.indel.vcf'.	
28534	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8676-01A-11R-2402-13.v2.exon.quantification.txt'.	
28535	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8676-01A-11R-2402-13.v2.gene.quantification.txt'.	
28536	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8676-01A-11R-2402-13.v2.spljxn.quantification.txt'.	
28509	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8676-01A-11R-2402-13.bcgsc.ca.1.2.0.snv.vcf'.	
28498	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8676-01A-11R-2402-13.bcgsc.ca.1.1.0.sv.fa'.	
28487	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8676-01A-11R-2402-13.bcgsc.ca.1.1.0.sv.vcf'.	
28468	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8676-01A-11R-2402-13.exon.quantification.txt'.	
28469	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8676-01A-11R-2402-13.gene.quantification.txt'.	
28470	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'TCGA-BR-8676-01A-11R-2402-13.spljxn.quantification.txt'.	
28436	STAD	Aliquot	TCGA-BR-8676-01A-11R-2402-13	TCGA-uuid	CenterNotification	Item flagged DNU	DCC	07/04/2015	SDRF in bcgsc.ca_STAD.IlluminaHiSeq_RNASeq.mage-tab.1.12.0 flagged aliquot to be excluded for analysis based on file 'bcgsc.ca.TCGA-BR-8676-01A-11R-2402-13.bcgsc.ca.1.1.0.indel.vcf'.	
